,duration,id,cls,coords
146,7000.0,66.0,0.0,"[array([[[186, 371]],

       [[187, 383]],

       [[187, 394]],

       [[187, 406]],

       [[187, 417]]], dtype=int32)]"
147,7100.000000000001,66.0,0.0,"[array([[[186, 376]],

       [[186, 387]],

       [[187, 399]],

       [[187, 410]],

       [[187, 422]]], dtype=int32)]"
148,7200.0,66.0,0.0,"[array([[[186, 381]],

       [[186, 393]],

       [[186, 405]],

       [[187, 418]],

       [[187, 430]]], dtype=int32)]"
149,7300.000000000001,66.0,0.0,"[array([[[186, 387]],

       [[186, 400]],

       [[187, 413]],

       [[187, 426]],

       [[187, 439]]], dtype=int32)]"
150,7400.0,66.0,0.0,"[array([[[186, 391]],

       [[186, 403]],

       [[186, 415]],

       [[186, 427]],

       [[186, 439]]], dtype=int32)]"
151,7500.0,66.0,0.0,"[array([[[186, 395]],

       [[186, 407]],

       [[186, 419]],

       [[186, 431]],

       [[187, 443]]], dtype=int32)]"
152,7600.000000000001,66.0,0.0,"[array([[[186, 401]],

       [[186, 413]],

       [[186, 426]],

       [[186, 439]],

       [[186, 451]]], dtype=int32)]"
153,7700.0,66.0,0.0,"[array([[[186, 406]],

       [[186, 419]],

       [[186, 432]],

       [[186, 445]],

       [[186, 458]]], dtype=int32)]"
154,7800.000000000001,66.0,0.0,"[array([[[186, 410]],

       [[185, 422]],

       [[185, 434]],

       [[185, 446]],

       [[185, 458]]], dtype=int32)]"
155,7900.0,66.0,0.0,"[array([[[186, 414]],

       [[185, 426]],

       [[185, 438]],

       [[185, 450]],

       [[185, 462]]], dtype=int32)]"
156,8000.0,66.0,0.0,"[array([[[186, 418]],

       [[186, 429]],

       [[185, 440]],

       [[185, 451]],

       [[185, 463]]], dtype=int32)]"
157,8100.0,66.0,0.0,"[array([[[186, 424]],

       [[186, 436]],

       [[186, 448]],

       [[186, 461]],

       [[186, 473]]], dtype=int32)]"
158,8200.000000000002,66.0,0.0,"[array([[[186, 429]],

       [[186, 442]],

       [[186, 455]],

       [[186, 468]],

       [[186, 481]]], dtype=int32)]"
159,8300.0,66.0,0.0,"[array([[[186, 432]],

       [[186, 444]],

       [[187, 456]],

       [[187, 468]],

       [[187, 479]]], dtype=int32)]"
160,8400.0,66.0,0.0,"[array([[[186, 437]],

       [[186, 449]],

       [[187, 461]],

       [[187, 473]],

       [[187, 484]]], dtype=int32)]"
161,8500.0,66.0,0.0,"[array([[[186, 442]],

       [[186, 454]],

       [[186, 466]],

       [[186, 479]],

       [[186, 491]]], dtype=int32)]"
162,8600.0,66.0,0.0,"[array([[[186, 446]],

       [[186, 457]],

       [[186, 469]],

       [[187, 481]],

       [[187, 492]]], dtype=int32)]"
163,8700.000000000002,66.0,0.0,"[array([[[186, 449]],

       [[186, 460]],

       [[186, 470]],

       [[186, 481]],

       [[187, 492]]], dtype=int32)]"
164,8800.0,66.0,0.0,"[array([[[186, 451]],

       [[186, 461]],

       [[186, 471]],

       [[186, 481]],

       [[186, 491]]], dtype=int32)]"
165,8900.0,66.0,0.0,"[array([[[186, 456]],

       [[186, 466]],

       [[186, 476]],

       [[186, 487]],

       [[186, 497]]], dtype=int32)]"
166,9000.0,66.0,0.0,"[array([[[186, 461]],

       [[186, 472]],

       [[186, 482]],

       [[186, 493]],

       [[186, 504]]], dtype=int32)]"
167,9100.0,66.0,0.0,"[array([[[186, 465]],

       [[186, 475]],

       [[185, 486]],

       [[185, 496]],

       [[185, 507]]], dtype=int32)]"
168,9200.000000000002,66.0,0.0,"[array([[[186, 467]],

       [[186, 477]],

       [[186, 487]],

       [[187, 497]],

       [[187, 507]]], dtype=int32)]"
169,9300.0,66.0,0.0,"[array([[[186, 472]],

       [[186, 482]],

       [[186, 492]],

       [[186, 502]],

       [[186, 512]]], dtype=int32)]"
170,9400.0,66.0,0.0,"[array([[[186, 477]],

       [[186, 487]],

       [[186, 498]],

       [[186, 509]],

       [[186, 519]]], dtype=int32)]"
171,9500.0,66.0,0.0,"[array([[[186, 482]],

       [[187, 493]],

       [[187, 505]],

       [[187, 516]],

       [[187, 528]]], dtype=int32)]"
172,9600.000000000002,66.0,0.0,"[array([[[186, 486]],

       [[186, 498]],

       [[187, 509]],

       [[187, 521]],

       [[187, 532]]], dtype=int32)]"
173,9700.000000000002,66.0,0.0,"[array([[[186, 492]],

       [[187, 504]],

       [[187, 517]],

       [[187, 529]],

       [[187, 541]]], dtype=int32)]"
174,9800.0,66.0,0.0,"[array([[[186, 498]],

       [[186, 510]],

       [[186, 523]],

       [[186, 535]],

       [[186, 548]]], dtype=int32)]"
175,9900.0,66.0,0.0,"[array([[[186, 502]],

       [[186, 515]],

       [[186, 527]],

       [[186, 540]],

       [[186, 553]]], dtype=int32)]"
